position,complexity
7263,0.00616098
7264,0.00616098
7265,0.00616098
7266,0.22821
7267,0.00718356
7268,0.00718356
7269,0.00718356
7270,0.740322
7271,0.00332291
7272,0.767483
7273,1.32337
7274,0.00718356
7275,0.00718356
7276,0.877303
7277,0.22821
7278,0.00718356
7279,0.00718356
7280,0.00718356
7281,0.00718356
7282,0.00718356
7283,0.00718356
7284,0.00718356
7285,0.269738
7286,0.00861313
7287,0.00861313
7288,0.00861313
7289,0.00861313
7290,0.00861313
7291,0.00861313
7292,0.00861313
7293,0.00861313
7294,0.00861313
7295,0.851512
7296,0.490765
7297,0.00861313
7298,1.26495
7299,1.13986
7300,0.00861313
7301,0.0043173
7302,0.0043173
7303,1.00288
7304,0.00861313
7305,0.00861313
7306,0.00861313
7307,0.329821
7308,0.0039257
7309,1.90713
7310,1.00359
7311,0.0107531
7312,0.00861313
7313,0.00718356
7314,0.269738
7315,0.00288059
7316,2.20126
7317,0.00861313
7318,0.00861313
7319,0.00308598
7320,0.00308598
7321,1.32337
7322,0.269738
7323,0.329821
7324,1.90713
7325,0.0107531
7326,0.0107531
7327,0.00861313
7328,0.269738
7329,0.00861313
7330,0.329821
7331,0.0107531
7332,0.0043173
7333,1.52427
7334,1.00359
7335,0.490765
7336,2.07025
7337,1.17272
7338,0.0107531
7339,0.329821
7340,0.0107531
7341,0.0107531
7342,1.70127
7343,0.0107531
7344,0.0107531
7345,0.00332291
7346,1.80787
7347,0.0107531
7348,0.00616098
7349,0.811973
7350,0.0107531
7351,0.0107531
7352,0.0107531
7353,0.00861313
7354,0.00861313
7355,0.00861313
7356,1.48666
7357,0.00861313
7358,0.00861313
7359,0.00861313
7360,0.00861313
7361,0.00861313
7362,0.00861313
7363,0.00861313
7364,0.269738
7365,0.00861313
7366,0.851512
7367,0.00861313
7368,0.00861313
7369,0.00861313
7370,0.00861313
7371,0.329821
7372,0.0107531
7373,0.0107531
7374,1.58656
7375,0.0143078
7376,0.0143078
7377,0.0143078
7378,0.0143078
7379,0.0143078
7380,0.424592
7381,0.0143078
7382,0.0143078
7383,1.41743
7384,0.596876
7385,2.58257
7386,2.16913
7387,1.00716
7388,0.0143078
7389,0.00479567
7390,2.16913
7391,0.588958
7392,1.58735
7393,0.174521
7394,4.08196
7395,1.26495
7396,0.588958
7397,0.586963
7398,0.738311
7399,1.47464
7400,1.38006
7401,1.00479
7402,0.358508
7403,3.95152
7404,0.269738
7405,0.15616
7406,1.17272
7407,0.0043173
7408,1.32409
7409,1.58616
7410,0.0107531
7411,1.32409
7412,0.0107531
7413,0.590946
7414,0.0107531
7415,0.0107531
7416,1.70127
7417,0.329821
7418,0.0107531
7419,0.0107531
7420,0.0107531
7421,0.0107531
7422,0.851512
7423,0.329821
7424,0.0107531
7425,1.32409
7426,0.00616098
7427,0.323909
7428,2
7429,0.0107531
7430,0.0107531
7431,0.0107531
7432,0.00861313
7433,0.329821
7434,1.58616
7435,0.0107531
7436,0.0107531
7437,0.0107531
7438,0.0107531
7439,0.0107531
7440,0.0107531
7441,0.0107531
7442,0.0039257
7443,0.44999
7444,1.46107
7445,0.590946
7446,0.0107531
7447,0.0107531
7448,0.0107531
7449,0.0107531
7450,0.0107531
7451,0.197781
7452,0.811973
7453,0.269738
7454,0.74366
7455,0.424592
7456,0.00616098
7457,1.22581
7458,0.0143078
7459,0.0143078
7460,1.00359
7461,0.0107531
7462,0.0107531
7463,0.00479567
7464,1.17272
7465,0.0107531
7466,0.0107531
7467,0.0107531
7468,0.0107531
7469,0.00861313
7470,1.46107
7471,0.0107531
7472,0.0107531
7473,0.0107531
7474,0.00479567
7475,1.24916
7476,0.00539326
7477,1.28144
7478,1.58616
7479,0.0107531
7480,0.329821
7481,0.0107531
7482,0.00861313
7483,0.329821
7484,0.0043173
7485,0.895458
7486,1.65264
7487,1.90713
7488,0.00479567
7489,0.00479567
7490,0.533345
7491,0.790219
7492,2.24736
7493,0.133065
7494,1.9387
7495,1.84832
7496,0.00861313
7497,0.586464
7498,3.60687
7499,0.851512
7500,1.22581
7501,0.0143078
7502,0.0143078
7503,0.0143078
7504,0.0143078
7505,0.0143078
7506,0.424592
7507,0.0143078
7508,0.0143078
7509,0.0143078
7510,0.0143078
7511,0.0143078
7512,0.0143078
7513,2.50109
7514,0.00861313
7515,0.590946
7516,0.424592
7517,2.11511
7518,0.0143078
7519,0.0143078
7520,0.0143078
7521,1.22581
7522,0.0143078
7523,0.0143078
7524,2.58336
7525,0.0107531
7526,1.90713
7527,0.0107531
7528,0.424592
7529,0.0143078
7530,0.0143078
7531,0.0143078
7532,0.0143078
7533,0.0143078
7534,0.0143078
7535,0.0143078
7536,0.0143078
7537,0.0143078
7538,0.0143078
7539,1.73792
7540,1.8749
7541,0.00616098
7542,0.22821
7543,1.58735
7544,0.0213737
7545,0.0213737
7546,0.0213737
7547,0.0213737
7548,0.00539326
7549,2.16913
7550,0.0213737
7551,0.0213737
7552,0.0213737
7553,0.0213737
7554,0.00718356
7555,1.58735
7556,0.0213737
7557,0.0213737
7558,0.596876
7559,0.0213737
7560,0.0213737
7561,0.0213737
7562,0.0213737
7563,0.596876
7564,2
7565,0.0213737
7566,0.0143078
7567,0.0143078
7568,0.0143078
7569,0.0143078
7570,0.0143078
7571,0.0143078
7572,0.0143078
7573,0.0143078
7574,0.00479567
7575,2.11511
7576,0.424592
7577,0.0143078
7578,2.22171
7579,0.488101
7580,0.102348
7581,1.58556
7582,1.17272
7583,0.0107531
7584,1.00359
7585,0.0107531
7586,1.17272
7587,0.0107531
7588,0.811973
7589,0.0107531
7590,0.0107531
7591,0.0107531
7592,0.0107531
7593,0.329821
7594,0.0107531
7595,0.0107531
7596,0.0107531
7597,0.329821
7598,0.0107531
7599,0.0107531
7600,1.58656
7601,0.0143078
7602,0.0143078
7603,0.0143078
7604,0.590946
7605,1.32337
7606,0.639944
7607,0.960205
7608,2.08736
7609,1.80787
7610,0.811973
7611,0.0107531
7612,0.738646
7613,1.70127
7614,0.740322
7615,0.418236
7616,1.46107
7617,1.46107
7618,1.58616
7619,0.0107531
7620,0.739206
7621,1.00288
7622,0.587961
7623,0.682385
7624,1.26495
7625,1.00359
7626,0.590946
7627,0.0107531
7628,0.0107531
7629,0.0107531
7630,0.811973
7631,0.0107531
7632,0.0107531
7633,0.811973
7634,1.13986
7635,0.329821
7636,0.0107531
7637,0.0107531
7638,0.740322
7639,0.269738
7640,0.00861313
7641,0.490765
7642,0.0043173
7643,0.0043173
7644,0.0043173
7645,1.00288
7646,0.269738
7647,0.851512
7648,0.00861313
7649,0.588958
7650,0.269738
7651,0.851512
7652,0.00861313
7653,0.00861313
7654,0.00861313
7655,0.00861313
7656,0.269738
7657,0.00861313
7658,1.58592
7659,1.00288
7660,0.00861313
7661,0.851512
7662,0.00861313
7663,1.58592
7664,0.00861313
7665,0.590946
7666,0.00479567
7667,1.90713
7668,0.0107531
7669,0.0107531
7670,0.0107531
7671,0.875888
7672,1.58616
7673,0.0107531
7674,0.00240116
7675,0.148187
7676,2
7677,0.54286
7678,1.46107
7679,0.0107531
7680,0.00861313
7681,0.089952
7682,2.07025
7683,0.00861313
7684,0.00861313
7685,0.269738
7686,0.269738
7687,0.682385
7688,0.00861313
7689,0.00861313
7690,0.00861313
7691,0.00861313
7692,0.00861313
7693,0.531931
7694,0.790219
7695,1.17133
7696,2
7697,0.588958
7698,0.269738
7699,0.00861313
7700,0.490765
7701,1.38006
7702,0.22821
7703,0.00718356
7704,1.48666
7705,0.588958
7706,0.00718356
7707,0.00718356
7708,0.269738
7709,0.381502
7710,1.13986
7711,0.740322
7712,0.269738
7713,1.26495
7714,1.26495
7715,1.38006
7716,1.26495
7717,0.00861313
7718,0.00359924
7719,0.416959
7720,0.960205
7721,0.586963
7722,1.6636
7723,0.808899
7724,1.92615
7725,0.269738
7726,0.366908
7727,0.490765
7728,0.00861313
7729,0.00861313
7730,0.00861313
7731,0.00861313
7732,0.00861313
7733,0.00308598
7734,1.22411
7735,0.244129
7736,1.0024
7737,0.00359924
7738,1.87469
7739,0.419831
7740,0.22821
7741,0.00718356
7742,0.00718356
7743,0.00718356
7744,0.00718356
7745,0.00718356
7746,0.269738
7747,0.00539326
7748,0.682385
7749,0.00616098
7750,0.22821
7751,0.269738
7752,1.58592
7753,2.13724
7754,2
7755,0.00861313
7756,0.780349
7757,0.197781
7758,0.490765
7759,1.00288
7760,0.00861313
7761,0.00718356
7762,0.00718356
7763,1.22411
7764,0.00718356
7765,0.877303
7766,0.00718356
7767,0.419831
7768,0.00718356
7769,0.00718356
7770,0.00718356
7771,0.00718356
7772,0.00718356
7773,0.00718356
7774,0.00718356
7775,0.00718356
7776,0.00718356
7777,0.197781
7778,1.0024
7779,1.0024
7780,1.00206
7781,1.13986
7782,0.00308598
7783,2.07025
7784,0.00861313
7785,0.293141
7786,0.587363
7787,0.306752
7788,1.50349
7789,0.00718356
7790,0.00718356
7791,0.419831
7792,0.00718356
7793,0.00718356
7794,0.00718356
7795,0.00718356
7796,0.00718356
7797,0.22821
7798,0.00718356
7799,0.00718356
7800,1.0024
7801,0.22821
7802,1.0024
7803,0.22821
7804,0.00616098
7805,0.00616098
7806,0.0039257
7807,0.655254
7808,0.197781
7809,0.00616098
7810,0.00616098
7811,0.00616098
7812,0.00616098
7813,0.00616098
7814,1.10132
7815,0.00616098
7816,0.00616098
7817,0.00616098
7818,0.00616098
7819,0.780349
7820,0.00616098
7821,0.588958
7822,0.0043173
7823,0.0039257
7824,1.0018
7825,0.682385
7826,0.00861313
7827,0.00861313
7828,1.11751
7829,1.00288
7830,1.11751
7831,0.22821
7832,0.22821
7833,0.269738
7834,0.851512
7835,0.590946
7836,0.0043173
7837,0.739206
7838,0.851512
7839,1.92615
7840,1.48666
7841,1.26495
7842,0.269738
7843,0.00616098
7844,0.490765
7845,0.462866
7846,1.48666
7847,0.00861313
7848,1.13986
7849,0.00861313
7850,0.00718356
7851,0.269738
7852,0.269738
7853,0.00861313
7854,1.00288
7855,0.00861313
7856,1.76604
7857,1.26495
7858,0.851512
7859,1.13986
7860,0.323909
7861,1.71665
7862,0.00616098
7863,0.851512
7864,1.32409
7865,0.0107531
7866,1.46107
7867,0.329821
7868,1.17272
7869,2.0994
7870,2.80581
7871,1.32409
7872,0.00861313
7873,0.74366
7874,0.0143078
7875,0.0143078
7876,0.0143078
7877,0.0143078
7878,0.00479567
7879,1.58656
7880,1.58656
7881,0.0143078
7882,0.0143078
7883,0.0143078
7884,0.0143078
7885,0.0143078
7886,0.0143078
7887,0.197781
7888,1.22581
7889,0.0143078
7890,0.0143078
7891,0.0143078
7892,0.00861313
7893,0.00861313
7894,0.74366
7895,1.22581
7896,0.0143078
7897,1.0024
7898,0.811973
7899,0.0107531
7900,1.00359
7901,1.00479
7902,0.424592
7903,1.41743
7904,0.0143078
7905,0.0143078
7906,0.0143078
7907,0.0143078
7908,0.0143078
7909,0.139403
7910,2.73505
7911,0.0143078
7912,0.424592
7913,0.0143078
7914,0.0143078
7915,0.0143078
7916,0.0107531
7917,1.32409
7918,0.811973
7919,0.329821
7920,0.0107531
7921,2.16953
7922,0.00861313
7923,1.58616
7924,0.0107531
7925,0.0107531
7926,0.424592
7927,0.0143078
7928,0.0143078
7929,0.0143078
7930,0.0143078
7931,0.0143078
7932,0.0143078
7933,0.329821
7934,1.73792
7935,0.0143078
7936,0.424592
7937,1.32409
7938,0.0107531
7939,0.22821
7940,0.419831
7941,0.269738
7942,0.00861313
7943,1.13986
7944,0.329821
7945,0.0107531
7946,0.0107531
7947,0.0107531
7948,0.0107531
7949,0.0107531
7950,0.0107531
7951,1.46107
7952,0.712385
7953,2
7954,0.0107531
7955,0.0107531
7956,0.0107531
7957,0.329821
7958,0.0107531
7959,1.32337
7960,1.58565
7961,1.32409
7962,0.329821
7963,0.00861313
7964,0.00861313
7965,0.00861313
7966,0.00861313
7967,1.26495
7968,0.00861313
7969,0.00718356
7970,0.00718356
7971,0.00718356
7972,0.588958
7973,0.00718356
7974,0.00718356
7975,0.0043173
7976,1.0024
7977,1.50349
7978,0.877303
7979,0.00718356
7980,0.00539326
7981,0.00539326
7982,0.419831
7983,0.00718356
7984,1.36371
7985,0.0043173
7986,1.22411
7987,0.00718356
7988,1.22411
7989,0.00718356
7990,0.00718356
7991,0.00718356
7992,0.00718356
7993,1.0024
7994,0.00718356
7995,0.00718356
7996,0.00718356
7997,0.00718356
7998,0.00718356
7999,0.00718356
8000,0.00718356
8001,0.00718356
8002,0.00718356
8003,0.00718356
8004,0.00718356
8005,0.00718356
8006,0.00718356
8007,0.00616098
8008,0.655254
8009,0.366908
8010,0.22821
8011,0.00718356
8012,0.00718356
8013,0.00718356
8014,1.0024
8015,0.0039257
8016,0.780349
8017,0.00616098
8018,0.00616098
8019,0.00616098
8020,0.00616098
8021,0.00616098
8022,0.00616098
8023,0.00616098
8024,0.00616098
8025,0.00616098
8026,0.00616098
8027,0.780349
8028,0.00616098
8029,0.00616098
8030,0.225307
8031,0.461151
8032,1.04029
8033,1.29628
8034,1.35454
8035,1.11751
8036,0.00718356
8037,0.00718356
8038,0.269738
8039,0.00861313
8040,0.00861313
8041,0.00861313
8042,0.00861313
8043,0.00861313
8044,0.00718356
8045,0.419831
8046,0.00718356
8047,0.740322
8048,0.00718356
8049,1.0024
8050,0.00718356
8051,0.00718356
8052,0.00718356
8053,0.00616098
8054,0.00616098
8055,0.118708
8056,0.00359924
8057,1.10132
8058,1.32337
8059,0.00718356
8060,0.00288059
8061,1.08905
8062,1.73745
8063,0.00718356
8064,0.00718356
8065,0.00718356
8066,1.11751
8067,0.00718356
8068,0.00718356
8069,0.00718356
8070,0.00718356
8071,0.00718356
8072,0.00718356
8073,0.00718356
8074,0.00718356
8075,0.00718356
8076,0.00718356
8077,0.00718356
8078,0.00718356
8079,0.00718356
8080,0.0043173
8081,1.13986
8082,1.17272
8083,0.70307
8084,1.00359
8085,1.46107
8086,0.0043173
8087,1.37243
8088,1.0012
8089,1.67843
8090,2.08725
8091,0.738646
8092,1.70127
8093,0.0107531
8094,0.0107531
8095,0.0107531
8096,0.0107531
8097,0.0107531
8098,0.00332291
8099,1.70127
8100,0.0107531
8101,0.0107531
8102,0.0107531
8103,0.424592
8104,0.74366
8105,0.0143078
8106,0.0143078
8107,1.00479
8108,1.22581
8109,0.0143078
8110,0.596876
8111,0.0213737
8112,0.0213737
8113,0.0213737
8114,0.00616098
8115,0.00616098
8116,1.80838
8117,0.0213737
8118,0.0213737
8119,0.0213737
8120,0.0213737
8121,1.58735
8122,1.58735
8123,1.28144
8124,1.80838
8125,0.0143078
8126,2
8127,0.0213737
8128,0.0213737
8129,0.0213737
8130,1.32623
8131,0.0213737
8132,0.0213737
8133,1.58735
8134,2
8135,1.58735
8136,0.919326
8137,1.36371
8138,0.518273
8139,1.58556
8140,0.90893
8141,0.197781
8142,0.22821
8143,1.26495
8144,1.00359
8145,1.00716
8146,0.0213737
8147,0.0143078
8148,0.596876
8149,0.0213737
8150,0.0213737
8151,0.0213737
8152,0.0213737
8153,0.0213737
8154,0.0213737
8155,0.00539326
8156,2
8157,1.01421
8158,0.0422282
8159,0.0213737
8160,0.0213737
8161,1.01421
8162,0.0422282
8163,0.0422282
8164,2.58019
8165,0.0422282
8166,2.80122
8167,0.0422282
8168,0.0422282
8169,0.596876
8170,0.0213737
8171,0.0213737
8172,2
8173,2.32049
8174,1.58735
8175,1.32279
8176,2.99641
8177,2.45747
8178,0.329821
8179,0.00861313
8180,0.00861313
8181,2.16913
8182,0.596876
8183,0.0213737
8184,0.596876
8185,0.0213737
8186,0.0213737
8187,0.0213737
8188,0.0213737
8189,0.0213737
8190,0.0213737
8191,0.0213737
8192,0.0213737
8193,1.01421
8194,0.0422282
8195,1.01421
8196,0.0422282
8197,0.0422282
8198,0.0422282
8199,2
8200,3.45031
8201,3.31333
8202,0.0422282
8203,1.01421
8204,1.01421
8205,0.585964
8206,1.75919
8207,4.31046
8208,0.0213737
8209,2
8210,0.0213737
8211,0.0213737
8212,0.0213737
8213,0.22821
8214,1.58735
8215,0.0213737
8216,0.0213737
8217,0.0213737
8218,0.0213737
8219,0.0213737
8220,0.596876
8221,1.00716
8222,1.58735
8223,1.18542
8224,2.45747
8225,2.58257
8226,0.596876
8227,0.682385
8228,1.32623
8229,0.596876
8230,1.32623
8231,0.0213737
8232,0.587961
8233,2.45747
8234,0.0213737
8235,0.0213737
8236,0.0143078
8237,0.325885
8238,2
8239,1.58735
8240,0.00861313
8241,1.00479
8242,2.50109
8243,0.0143078
8244,1.41743
8245,0.0143078
8246,0.0143078
8247,0.0143078
8248,0.0143078
8249,0.0143078
8250,0.0143078
8251,0.0143078
8252,1.58656
8253,0.0143078
8254,0.655254
8255,1.22581
8256,0.424592
8257,0.0143078
8258,0.0143078
8259,0.0107531
8260,0.00861313
8261,0.141298
8262,1.00288
8263,0.490765
8264,0.00718356
8265,0.00718356
8266,0.419831
8267,0.00718356
8268,0.00718356
8269,0.00718356
8270,0.00616098
8271,0.00616098
8272,0.655254
8273,0.00616098
8274,0.00616098
8275,0.00616098
8276,0.00616098
8277,0.00616098
8278,0.00616098
8279,0.00539326
8280,0.174521
8281,0.809669
8282,0.174521
8283,0.00332291
8284,0.587363
8285,0.15616
8286,0.00479567
8287,0.00479567
8288,0.00479567
8289,0.00479567
8290,0.293141
8291,0.739206
8292,0.00479567
8293,0.293141
8294,0.00479567
8295,0.00479567
8296,0.739206
8297,0.919326
8298,0.00479567
8299,0.00479567
8300,0.00479567
8301,0.00479567
8302,0.174521
8303,0.00539326
8304,0.174521
8305,0.00539326
8306,0.00539326
8307,0.174521
8308,0.00308598
8309,1.00206
8310,0.00616098
8311,0.00616098
8312,0.00616098
8313,0.00539326
8314,0.00539326
8315,0.00539326
8316,0.197781
8317,0.00616098
8318,0.00616098
8319,0.00616098
8320,0.00539326
8321,0.00539326
8322,0.00539326
8323,0.00539326
8324,0.00539326
8325,0.00539326
8326,0.809669
8327,0.00479567
8328,0.0043173
8329,0.141298
8330,0.266393
8331,0.15616
8332,0.00479567
8333,0.919326
8334,0.282468
8335,2.07792
8336,0.174521
8337,1.08905
8338,0.809669
8339,1.24916
8340,0.00359924
8341,0.664797
8342,1.07943
8343,0.0043173
8344,1.00103
8345,0.223851
8346,0.508337
8347,1.63269
8348,0.141298
8349,0.102348
8350,1.0016
8351,0.00479567
8352,0.00479567
8353,0.15616
8354,0.00479567
8355,0.0043173
8356,0.0043173
8357,0.0043173
8358,0.0043173
8359,0.0043173
8360,0.244129
8361,0.0039257
8362,0.712385
8363,0.244129
8364,0.864068
8365,0.0039257
8366,0.864068
8367,0.0039257
8368,0.0039257
8369,0.0039257
8370,0.00216134
8371,0.00216134
8372,0.864068
8373,0.0039257
8374,0.44999
8375,0.0039257
8376,0.0039257
8377,0.118708
8378,0.00332291
8379,0.00332291
8380,0.00332291
8381,0.118708
8382,0.00359924
8383,0.118708
8384,0.00359924
8385,0.00359924
8386,0.00359924
8387,0.586963
8388,0.00359924
8389,0.00359924
8390,0.00359924
8391,0.00332291
8392,0.324568
8393,1.27381
8394,0.586963
8395,0.664797
8396,0.00332291
8397,0.00308598
8398,0.837778
8399,0.00308598
8400,0.00308598
8401,0.109922
8402,0.118708
8403,0.664797
8404,0.849757
8405,0.0043173
8406,0.0043173
8407,0.0043173
8408,0.0039257
8409,0.0039257
8410,0.0039257
8411,0.680232
8412,0.0043173
8413,0.0043173
8414,0.0043173
8415,0.0039257
8416,0.44999
8417,0.102348
8418,0.00288059
8419,0.587363
8420,0.54286
8421,0.417438
8422,0.516426
8423,0.324568
8424,0.00359924
8425,0.266393
8426,0.0043173
8427,0.141298
8428,0.0043173
8429,0.0043173
8430,0.102348
8431,0.488101
8432,0.0043173
8433,0.0043173
8434,0.0043173
8435,0.767483
8436,0.0043173
8437,0.00270083
8438,0.680232
8439,0.0043173
8440,0.0043173
8441,0.0043173
8442,0.00332291
8443,0.00332291
8444,0.645261
8445,0.680232
8446,0.0043173
8447,0.0043173
8448,0.0043173
8449,0.0043173
8450,0.0043173
8451,0.141298
8452,0.141298
8453,0.0043173
8454,0.499054
8455,0.5542
8456,0.34311
8457,0.680232
8458,0.0043173
8459,0.0043173
8460,0.927592
8461,0.0043173
8462,0.639944
8463,0.00479567
8464,0.15616
8465,0.00479567
8466,0.00479567
8467,0.0043173
8468,0.0039257
8469,0.475436
8470,0.00240116
8471,1.00131
8472,0.630111
8473,0.790219
8474,0.129021
8475,0.350728
8476,0.0039257
8477,0.00205854
8478,0.93432
8479,0.0039257
8480,0.00254219
8481,0.089952
8482,0.00254219
8483,0.504689
8484,0.54286
8485,0.586963
8486,0.864068
8487,0.00288059
8488,0.54286
8489,0.516426
8490,0.0957502
8491,1.11615
8492,1.10787
8493,0.00332291
8494,0.381502
8495,0.0043173
8496,0.0043173
8497,0.244129
8498,0.0039257
8499,0.790219
8500,0.00359924
8501,0.00359924
8502,0.129021
8503,0.0039257
8504,1.22325
8505,0.129021
8506,0.118708
8507,0.00180149
8508,0.875416
8509,0.00216134
8510,0.82452
8511,1.19857
8512,1.07169
8513,0.587363
8514,0.141298
8515,0.0043173
8516,0.0043173
8517,0.141298
8518,0.293141
8519,0.350728
8520,0.293141
8521,0.00479567
8522,0.00479567
8523,0.00479567
8524,0.00479567
8525,1.15328
8526,0.418236
8527,0.533345
8528,0.00479567
8529,0.0043173
8530,0.15616
8531,0.00479567
8532,0.00479567
8533,0.293141
8534,0.00479567
8535,0.00308598
8536,1.07104
8537,0.660126
8538,1.52427
8539,1.10132
8540,0.00479567
8541,0.00479567
8542,0.293141
8543,0.174521
8544,0.00332291
8545,0.693514
8546,0.586963
8547,0.416239
8548,0.901562
8549,1.0012
8550,1.10787
8551,1.06533
8552,0.780349
8553,0.00616098
8554,0.00616098
8555,0.00616098
8556,0.00616098
8557,0.00332291
8558,0.895458
8559,0.00616098
8560,0.22821
8561,1.32337
8562,1.11751
8563,0.00308598
8564,1.22411
8565,0.00718356
8566,0.195217
8567,1.22411
8568,1.28144
8569,1.9387
8570,0.877303
8571,0.00718356
8572,0.141298
8573,0.877303
8574,1.11751
8575,1.0024
8576,1.0024
8577,0.00718356
8578,0.00332291
8579,1.5154
8580,0.22821
8581,1.0024
8582,1.73745
8583,1.32337
8584,1.50349
8585,0.00718356
8586,0.00718356
8587,0.00718356
8588,0.419831
8589,1.41624
8590,0.740322
8591,0.00718356
8592,0.00718356
8593,1.22411
8594,1.50349
8595,0.877303
8596,0.504689
8597,0.00359924
8598,1.39923
8599,0.141298
8600,1.00288
8601,0.767483
8602,1.67879
8603,1.00288
8604,1.48666
8605,0.00861313
8606,1.00288
8607,0.00616098
8608,1.22581
8609,2
8610,0.0107531
8611,0.0107531
8612,0.0107531
8613,0.00359924
8614,2.16953
8615,0.811973
8616,1.13986
8617,1.00359
8618,0.809669
8619,0.00539326
8620,2.08725
8621,0.269738
8622,0.74366
8623,0.0143078
8624,1.8749
8625,0.00479567
8626,2.32097
8627,0.0143078
8628,1.07169
8629,0.840473
8630,0.566579
8631,0.8485
8632,4.24414
8633,1.32279
8634,1.63789
8635,0.851512
8636,2.22205
8637,2.41384
8638,2.69768
8639,0.141298
8640,2.99641
8641,1.01421
8642,2.31907
8643,0.0422282
8644,0.0422282
8645,0.0422282
8646,0.0422282
8647,0.0422282
8648,0.0422282
8649,0.0422282
8650,0.0143078
8651,1.32409
8652,1.0018
8653,0.682385
8654,0.00718356
8655,0.269738
8656,2.31907
8657,2.45747
8658,2.58257
8659,1.38006
8660,0.00861313
8661,0.102348
8662,3.79712
8663,3.57541
8664,1.80838
8665,1.55289
8666,1.22354
8667,3.89638
8668,3.45031
8669,0.0422282
8670,0.0422282
8671,0.0422282
8672,0.0422282
8673,0.0422282
8674,0.0422282
8675,0.0422282
8676,0.0422282
8677,0.0422282
8678,0.0422282
8679,0.0422282
8680,6.70044
8681,8.97728
8682,9.2384
8683,2
8684,8.24793
8685,0.0422282
8686,0.0422282
8687,0.0422282
8688,0.0422282
8689,0.0422282
8690,0.0422282
8691,2.31907
8692,0.00616098
8693,2.80122
8694,0.0422282
8695,2.99284
8696,0.596876
8697,1.80838
8698,0.0213737
8699,0.0213737
8700,0.0107531
8701,0.419831
8702,2.90354
8703,0.0213737
8704,0.596876
8705,0.0213737
8706,2
8707,2.32049
8708,0.0107531
8709,1.00716
8710,0.00616098
8711,1.80838
8712,0.0213737
8713,0.0213737
8714,0.0213737
8715,0.0213737
8716,0.0213737
8717,0.0213737
8718,0.0213737
8719,0.0213737
8720,0.0213737
8721,0.0213737
8722,0.0213737
8723,0.0213737
8724,0.0213737
8725,0.0213737
8726,0.174521
8727,2.11511
8728,0.102348
8729,0.00288059
8730,2.32097
8731,1.80838
8732,2
8733,0.00718356
8734,0.141298
8735,2.58257
8736,0.0213737
8737,0.0213737
8738,1.32623
8739,0.0213737
8740,1.32623
8741,0.0213737
8742,0.0213737
8743,0.0213737
8744,0.0213737
8745,0.0213737
8746,0.596876
8747,0.0213737
8748,1.80838
8749,0.0213737
8750,0.0213737
8751,2.69768
8752,0.0213737
8753,0.0213737
8754,2
8755,0.0213737
8756,0.0213737
8757,0.0213737
8758,0.0213737
8759,2.16913
8760,0.0143078
8761,0.424592
8762,1.80838
8763,0.0213737
8764,0.0213737
8765,0.0213737
8766,2.45747
8767,0.0213737
8768,0.0213737
8769,0.0213737
8770,1.80838
8771,0.596876
8772,0.0213737
8773,2
8774,0.0213737
8775,0.0213737
8776,2.32049
8777,0.0213737
8778,0.0213737
8779,1.58735
8780,1.00716
8781,0.0213737
8782,0.0213737
8783,0.0213737
8784,0.0213737
8785,0.0143078
8786,0.0143078
8787,2.69768
8788,1.58735
8789,0.0213737
8790,0.0213737
8791,0.0213737
8792,0.0213737
8793,1.32623
8794,1.58656
8795,0.488101
8796,3.74983
8797,0.0213737
8798,0.00861313
8799,1.22411
8800,0.00359924
8801,0.0957502
8802,2.32097
8803,0.197781
8804,2.32121
8805,2.8053
8806,0.0143078
8807,0.0143078
8808,0.0143078
8809,0.269738
8810,0.00861313
8811,0.74366
8812,0.0143078
8813,0.0143078
8814,0.0143078
8815,0.0143078
8816,0.0143078
8817,0.0143078
8818,0.0143078
8819,0.0143078
8820,1.41743
8821,2.75342
8822,0.811973
8823,0.424592
8824,1.73792
8825,1.58735
8826,0.0213737
8827,0.0143078
8828,2
8829,0.0213737
8830,0.0213737
8831,0.0213737
8832,1.58735
8833,0.0213737
8834,1.58735
8835,0.0143078
8836,1.22581
8837,0.596876
8838,0.0213737
8839,0.0213737
8840,0.0143078
8841,0.596876
8842,0.0213737
8843,1.80838
8844,0.0213737
8845,0.0213737
8846,0.0213737
8847,0.0213737
8848,0.0213737
8849,0.0213737
8850,0.0213737
8851,0.0213737
8852,1.58735
8853,0.0213737
8854,0.0213737
8855,0.0213737
8856,0.0213737
8857,0.0213737
8858,0.0213737
8859,0.0213737
8860,0.00616098
8861,2.69768
8862,0.0213737
8863,0.0213737
8864,0.0213737
8865,0.0213737
8866,0.0213737
8867,0.0213737
8868,0.0213737
8869,0.0213737
8870,0.0213737
8871,0.0213737
8872,0.0213737
8873,0.0213737
8874,0.590946
8875,1.00716
8876,0.0213737
8877,0.0143078
8878,0.596876
8879,0.0213737
8880,0.0213737
8881,0.197781
8882,1.80838
8883,0.0213737
8884,0.0213737
8885,0.0213737
8886,0.0213737
8887,0.0213737
8888,0.0213737
8889,0.0213737
8890,1.80838
8891,0.0143078
8892,0.596876
8893,0.596876
8894,0.0213737
8895,0.0213737
8896,2.58257
8897,2
8898,1.58656
8899,0.0143078
8900,0.0143078
8901,0.424592
8902,0.0143078
8903,0.0143078
8904,0.0143078
8905,0.0143078
8906,0.0143078
8907,0.0107531
