position,complexity
3887,0.00539326
3888,1.00359
3889,1.26495
3890,0.329821
3891,0.0107531
3892,0.00861313
3893,0.15616
3894,0.00479567
3895,1.17272
3896,0.00718356
3897,0.00359924
3898,0.266393
3899,0.0043173
3900,1.00288
3901,0.740322
3902,1.06
3903,1.26495
3904,0.00718356
3905,1.32409
3906,0.0107531
3907,0.0107531
3908,0.0107531
3909,1.17272
3910,0.00479567
3911,1.17272
3912,0.0107531
3913,0.0107531
3914,0.0107531
3915,0.0107531
3916,0.0107531
3917,0.0107531
3918,0.0107531
3919,1.90713
3920,0.0107531
3921,0.0107531
3922,0.0107531
3923,0.0107531
3924,0.811973
3925,0.424592
3926,0.0143078
3927,0.0143078
3928,1.73792
3929,0.0107531
3930,0.0107531
3931,0.293141
3932,1.17272
3933,1.84832
3934,0.00861313
3935,0.269738
3936,0.366908
3937,1.90713
3938,0.587961
3939,1.17272
3940,1.90713
3941,1.90713
3942,0.811973
3943,0.0107531
3944,0.0107531
3945,0.329821
3946,0.0107531
3947,1.58616
3948,1.00359
3949,0.0107531
3950,2.08725
3951,1.00288
3952,10.2336
3953,8.97728
3954,9.45943
3955,6.70044
3956,2
3957,0.0143078
3958,0.0143078
3959,8.24793
3960,2
3961,0.0107531
3962,9.65105
3963,0.00861313
3964,0.00861313
3965,0.329821
3966,0.076124
3967,2.90521
3968,1.32409
3969,0.0107531
3970,0.740322
3971,1.00288
3972,1.84832
3973,0.00861313
3974,0.00861313
3975,0.00539326
3976,0.682385
3977,0.00861313
3978,0.00861313
3979,0.00861313
3980,0.329821
3981,0.0107531
3982,0.811973
3983,0.197781
3984,1.73792
3985,0.780349
3986,1.80838
3987,1.80838
3988,1.80838
3989,2.65133
3990,1.46025
3991,0.418236
3992,2.16913
3993,0.0213737
3994,0.0213737
3995,0.00479567
3996,2.16913
3997,2.32049
3998,0.0143078
3999,0.0143078
4000,1.17272
4001,0.424592
4002,0.0143078
4003,1.46107
4004,0.0107531
4005,0.518273
4006,1.58656
4007,1.22581
4008,0.0143078
4009,0.0143078
4010,2.11511
4011,1.17272
4012,0.639944
4013,0.901562
4014,0.939905
4015,3.24377
4016,3.45486
4017,1.80838
4018,0.0039257
4019,1.67879
4020,0.293141
4021,1.94761
4022,1.00206
4023,1.77795
4024,0.895458
4025,0.00616098
4026,1.8077
4027,3.31762
4028,0.586963
4029,0.00332291
4030,0.102348
4031,2.58336
4032,9.82018
4033,2
4034,2
4035,2
4036,2
4037,2
4038,0.0107531
4039,8.65821
4040,8.97728
4041,0.0213737
4042,2
4043,0.74366
4044,0.0107531
4045,0.424592
4046,0.00616098
4047,1.41743
4048,0.0143078
4049,1.22581
4050,0.0143078
4051,0.0143078
4052,0.0143078
4053,0.0143078
4054,0.0143078
4055,0.0143078
4056,0.0143078
4057,0.0143078
4058,8.24793
4059,0.00332291
4060,1.67019
4061,10.1085
4062,9.45943
4063,2
4064,0.0422282
4065,0.0422282
4066,8.97728
4067,2
4068,2
4069,0.0143078
4070,0.0143078
4071,1.58656
4072,8.24793
4073,8.24793
4074,2
4075,9.2384
4076,9.65105
4077,9.45943
4078,2.58019
4079,1.58592
4080,2.27974
4081,10.9687
4082,1.00288
4083,1.5855
4084,1.0016
4085,0.630111
4086,1.22411
4087,1.13986
4088,1.70127
4089,0.586464
4090,0.738311
4091,1.37929
4092,1.54106
4093,0.109922
4094,1.17086
4095,1.41624
4096,3.90162
4097,10.4553
4098,0.0422282
4099,6.70044
4100,1.00288
4101,8.97728
4102,8.24793
4103,2
4104,2
4105,0.0107531
4106,0.00616098
4107,0.00616098
4108,0.811973
4109,0.0107531
4110,0.329821
4111,0.329821
4112,0.329821
4113,0.424592
4114,0.0143078
4115,0.0143078
4116,0.0143078
4117,0.0143078
4118,0.0143078
4119,0.0143078
4120,0.0143078
4121,1.41743
4122,2.58336
4123,0.0143078
4124,0.0143078
4125,1.22581
4126,0.424592
4127,1.73792
4128,1.58656
4129,0.0143078
4130,0.424592
4131,0.0107531
4132,0.587363
4133,0.141298
4134,2.87229
4135,0.00479567
4136,1.58656
4137,0.0143078
4138,1.80838
4139,2.16913
4140,0.00616098
4141,2.69768
4142,0.0213737
4143,0.596876
4144,0.0213737
4145,2.58257
4146,2
4147,2
4148,0.0213737
4149,0.596876
4150,7.67243
4151,2
4152,9.65105
4153,2
4154,2
4155,0.00861313
4156,9.2384
4157,2
4158,2
4159,2
4160,0.0422282
4161,2
4162,2.80428
4163,0.0213737
4164,1.32623
4165,0.0213737
4166,0.0213737
4167,0.0213737
4168,0.0213737
4169,0.0213737
4170,7.67243
4171,0.0422282
4172,6.70044
4173,0.00479567
4174,9.82018
4175,2
4176,2
4177,2
4178,9.2384
4179,2
4180,2
4181,0.0107531
4182,0.0107531
4183,0.329821
4184,0.0107531
4185,0.269738
4186,1.80787
4187,2.08725
4188,0.811973
4189,0.590946
4190,1.46107
4191,0.0107531
4192,0.0107531
4193,0.0107531
4194,0.329821
4195,0.0107531
4196,0.0043173
4197,1.46107
4198,1.00359
4199,0.0107531
4200,0.0107531
4201,0.895458
4202,0.811973
4203,2.41384
4204,1.58656
4205,2.22171
4206,8.24793
4207,0.0107531
4208,8.65821
4209,9.65105
4210,2
4211,6.70044
4212,2
4213,2
4214,2
4215,2
4216,2
4217,6.70044
4218,0.596876
4219,0.0213737
4220,0.0143078
4221,1.73792
4222,0.15616
4223,2.80428
4224,0.0213737
4225,0.0213737
4226,0.0213737
4227,0.0213737
4228,0.0213737
4229,0.0213737
4230,0.0213737
4231,2.32049
4232,1.58735
4233,0.0107531
4234,1.00716
4235,0.00616098
4236,1.80838
4237,0.0213737
4238,0.596876
4239,0.0143078
4240,0.0143078
4241,8.24793
4242,2.32049
4243,7.67243
4244,2
4245,2
4246,0.00539326
4247,10.6475
4248,8.65821
4249,2
4250,2.8053
4251,8.65821
4252,0.424592
4253,0.0143078
4254,0.832075
4255,2.22171
4256,1.73792
4257,0.0143078
4258,0.0143078
4259,0.0143078
4260,0.0143078
4261,1.00479
4262,0.0143078
4263,0.0143078
4264,0.0143078
4265,0.0143078
4266,0.0143078
4267,0.00861313
4268,1.00479
4269,0.0143078
4270,0.0143078
4271,0.0143078
4272,0.0143078
4273,0.0143078
4274,0.0143078
4275,0.0143078
4276,0.0143078
4277,0.0143078
4278,0.0143078
4279,0.0143078
4280,0.0143078
4281,0.0107531
4282,1.41743
4283,0.174521
4284,0.639944
4285,2.32097
4286,0.0143078
4287,0.0143078
4288,1.17272
4289,2.45747
4290,0.0213737
4291,0.630111
4292,0.293141
4293,0.00479567
4294,0.00479567
4295,0.00479567
4296,0.00479567
4297,2.90354
4298,2.16913
4299,0.0143078
4300,0.197781
4301,1.58656
4302,0.487211
4303,2.73505
4304,1.22581
4305,0.0143078
4306,0.0143078
4307,1.22581
4308,0.0143078
4309,1.73792
4310,0.0143078
4311,0.00270083
4312,0.00270083
4313,1.07943
4314,0.381502
4315,1.48666
4316,2.32135
4317,1.32337
4318,2.07025
4319,1.32409
4320,2
4321,3.79712
4322,0.0422282
4323,1.01421
4324,0.0422282
4325,0.0422282
4326,2.80122
4327,0.0422282
4328,0.0422282
4329,0.0422282
4330,0.0422282
4331,0.0422282
4332,0.0422282
4333,0.0422282
4334,0.0422282
4335,0.0422282
4336,8.65821
4337,2
4338,2
4339,2
4340,2
4341,2
4342,6.70044
4343,2
4344,8.65821
4345,2
4346,2
4347,0.0213737
4348,0.0213737
4349,0.00479567
4350,0.00479567
4351,0.00479567
4352,1.73792
4353,1.22581
4354,0.424592
4355,0.0143078
4356,0.0143078
4357,1.58656
4358,0.0143078
4359,0.0143078
4360,0.00718356
4361,1.58656
4362,0.293141
4363,1.58656
4364,0.00616098
4365,0.00616098
4366,0.366908
4367,1.00206
4368,1.46107
4369,0.0107531
4370,0.424592
4371,0.0107531
4372,0.183001
4373,0.739206
4374,1.58656
4375,0.851512
4376,1.00479
4377,0.00616098
4378,2
4379,0.596876
4380,0.00616098
4381,2.15514
4382,2.99641
4383,2.32049
4384,1.32623
4385,1.24916
4386,2
4387,0.596876
4388,0.0213737
4389,0.00616098
4390,2
4391,0.0213737
4392,0.0213737
4393,0.0143078
4394,0.596876
4395,0.0213737
4396,0.0213737
4397,0.0213737
4398,2.58257
4399,0.0213737
4400,0.0213737
4401,0.0213737
4402,0.0213737
4403,0.0143078
4404,0.0143078
4405,0.0143078
4406,0.0143078
4407,0.0143078
4408,0.424592
4409,0.74366
4410,0.0143078
4411,0.0143078
4412,0.0143078
4413,0.0143078
4414,0.0143078
4415,0.0143078
4416,0.0143078
4417,0.0143078
4418,0.0143078
4419,0.424592
4420,0.0143078
4421,8.24793
4422,0.0422282
4423,1.32623
4424,7.67243
4425,6.70044
4426,2
4427,2
4428,8.65821
4429,1.71665
4430,9.65105
4431,10.9687
4432,1.58656
4433,2.99641
4434,0.0213737
4435,0.0213737
4436,0.0213737
4437,0.0143078
4438,0.0143078
4439,8.24793
4440,2
4441,2
4442,2
4443,9.82018
4444,2
4445,10.2336
4446,2
4447,9.2384
4448,2
4449,2
4450,0.0143078
4451,0.0143078
4452,0.0143078
4453,0.0143078
4454,0.0143078
4455,0.0143078
4456,0.0143078
4457,0.0143078
4458,1.15328
4459,0.15616
4460,0.381502
4461,1.73792
4462,0.0143078
4463,0.0143078
4464,1.73792
4465,0.488101
4466,1.73792
4467,0.0143078
4468,0.0143078
4469,8.24793
4470,2
4471,2
4472,2
4473,6.70044
4474,2
4475,2
4476,8.65821
4477,6.70044
4478,2
4479,2
4480,2.99284
4481,3.16197
4482,10.1085
4483,9.65105
4484,0.0107531
4485,8.65821
4486,8.65821
4487,0.269738
4488,0.682385
4489,9.2384
4490,2
4491,2
4492,1.58735
4493,2.16913
4494,2
4495,1.58735
4496,0.596876
4497,0.664797
4498,0.70307
4499,3.08366
4500,0.596876
4501,1.41624
4502,1.06533
4503,1.06533
4504,2.45747
4505,1.19419
4506,0.00616098
4507,0.197781
4508,9.45943
4509,6.70044
4510,0.0422282
4511,1.38006
4512,8.97728
4513,2
4514,2
4515,1.01421
4516,0.0422282
4517,6.70044
4518,9.45943
4519,2
4520,2
4521,2
4522,8.97728
4523,0.22821
4524,1.58735
4525,1.58735
4526,0.0213737
4527,0.0213737
4528,0.0213737
4529,0.0213737
4530,0.596876
4531,0.0213737
4532,2.58257
4533,0.0213737
4534,2
4535,1.0018
4536,1.90713
4537,0.0107531
4538,2.16913
4539,0.0213737
4540,0.596876
4541,0.0213737
4542,0.0213737
4543,1.01421
4544,0.0422282
4545,0.0422282
4546,1.58972
4547,0.0422282
4548,0.00718356
4549,0.00718356
4550,3.16197
4551,1.01421
4552,2
4553,4.31046
4554,0.0422282
4555,0.0422282
4556,1.01421
4557,1.39326
4558,2.99284
4559,0.0422282
4560,2
4561,1.58735
4562,1.01421
4563,0.0422282
4564,3.16197
4565,0.0422282
4566,7.67243
4567,9.2384
4568,2
4569,0.00861313
4570,8.97728
4571,2
4572,0.00616098
4573,1.6636
4574,1.58576
4575,0.588958
4576,10.3487
4577,2
4578,0.00616098
4579,1.94761
4580,1.00206
4581,1.76604
4582,1.10132
4583,1.10132
4584,0.767483
4585,3.69546
4586,3.45031
4587,0.0422282
4588,0.0422282
4589,0.0422282
4590,0.0422282
4591,0.329821
4592,9.2384
4593,2
4594,2
4595,2
4596,2
4597,8.97728
4598,6.70044
4599,2
4600,2
4601,2
4602,0.0422282
4603,1.58656
4604,0.596876
4605,1.01421
4606,0.00861313
4607,2.31907
4608,0.0422282
4609,0.0422282
4610,2.31907
4611,0.0213737
4612,1.32623
4613,0.109922
4614,2.07025
4615,1.00479
4616,0.0143078
4617,1.22581
4618,0.0143078
4619,0.0143078
4620,0.00479567
4621,2.73505
4622,0.74366
4623,0.0143078
4624,0.0143078
4625,2.32097
4626,0.424592
4627,2
4628,1.00479
4629,0.174521
4630,0.00240116
4631,1.32301
4632,2.69768
4633,0.0213737
4634,0.0213737
4635,0.596876
4636,0.596876
4637,0.0213737
4638,0.0213737
4639,0.0213737
4640,2
4641,0.0213737
4642,0.0213737
4643,7.67243
4644,2
4645,2
4646,2
4647,2
4648,2
4649,2
4650,0.655254
4651,9.45943
4652,9.45943
4653,0.00718356
4654,0.174521
4655,2
4656,2.99641
4657,0.0039257
4658,2.58257
4659,0.197781
4660,1.80838
4661,1.41743
4662,2
4663,0.0213737
4664,2.69768
4665,0.630111
4666,2.45747
4667,1.73792
4668,2.32049
4669,0.0213737
4670,0.596876
4671,0.0213737
4672,0.0213737
4673,2
4674,0.0213737
4675,0.0213737
4676,0.0213737
4677,0.0143078
4678,2
4679,0.00718356
4680,1.58735
4681,0.70307
4682,1.0024
4683,0.894272
4684,1.64436
4685,2
4686,0.0213737
4687,0.00861313
4688,2.32049
4689,2
4690,1.8749
4691,0.596876
4692,0.0213737
4693,0.0213737
4694,1.58735
4695,2
4696,0.0213737
4697,0.0213737
4698,0.0213737
4699,0.0213737
4700,0.0213737
4701,0.0213737
4702,1.80838
4703,1.58735
4704,2
4705,1.00716
4706,0.0213737
4707,2.58257
4708,0.0213737
4709,0.0213737
4710,0.0213737
4711,0.0213737
4712,0.596876
4713,1.80838
4714,0.596876
4715,0.0213737
4716,0.590946
4717,1.00716
4718,0.00539326
4719,2.80428
4720,1.00716
4721,2.32049
4722,0.0213737
4723,0.0213737
4724,0.518273
4725,0.00616098
4726,0.877303
4727,0.44999
4728,2.69768
4729,0.0213737
4730,0.0213737
4731,9.97154
4732,2
4733,2
4734,1.00206
4735,9.45943
4736,2
4737,2
4738,2
4739,2
4740,9.2384
4741,2
4742,0.0213737
4743,0.0213737
4744,1.01421
4745,0.0422282
4746,0.0422282
4747,0.0422282
4748,0.0422282
4749,0.0422282
4750,0.518273
4751,1.22581
4752,0.424592
4753,9.2384
4754,6.70044
4755,2
4756,2
4757,2
4758,2
4759,2
4760,2
4761,2
4762,6.70044
4763,2
4764,8.65821
4765,2
4766,0.00861313
4767,1.19419
4768,3.98925
4769,0.269738
4770,0.740322
4771,1.38006
4772,9.2384
4773,2
4774,0.0422282
4775,0.0107531
4776,0.00861313
4777,0.00861313
4778,0.00861313
4779,0.00616098
4780,0.00616098
4781,0.490765
4782,0.0039257
4783,0.877303
4784,0.00718356
4785,0.877303
4786,0.740322
4787,0.00718356
4788,0.0043173
4789,10.7347
4790,10.2336
4791,8.65821
4792,9.97154
4793,2
4794,2
4795,9.45943
4796,2
4797,9.65105
4798,2
4799,9.2384
4800,0.00718356
4801,0.0039257
4802,0.739206
4803,1.73745
4804,0.00718356
4805,0.00718356
4806,0.00718356
4807,0.00718356
4808,0.00718356
4809,0.00718356
4810,0.00718356
4811,0.00718356
4812,0.00718356
4813,0.00718356
4814,10.4553
4815,9.2384
4816,8.97728
4817,2
4818,6.70044
4819,9.65105
4820,6.70044
4821,10.2336
4822,2
4823,1.80838
4824,1.01421
4825,0.197781
4826,0.419831
4827,0.183001
4828,1.50349
4829,1.0024
4830,1.0024
4831,0.740322
4832,1.22411
4833,0.00718356
4834,1.0024
4835,0.00718356
4836,0.0043173
4837,0.877303
4838,0.00718356
4839,0.00616098
4840,0.419831
4841,0.0043173
4842,0.877303
4843,0.00718356
4844,0.00718356
4845,0.00718356
4846,1.41624
4847,0.00718356
4848,0.00718356
4849,0.00539326
4850,0.419831
4851,0.00718356
4852,0.00332291
4853,1.11751
4854,0.22821
4855,0.00718356
4856,0.0039257
4857,0.653667
4858,0.717684
4859,0.461151
4860,0.832075
4861,2.14664
4862,1.00206
4863,0.197781
4864,0.00616098
4865,0.587961
4866,0.076124
4867,10.8948
4868,2
4869,0.0422282
4870,9.45943
4871,2
4872,2
4873,2
4874,2
4875,2
4876,2
4877,2
4878,0.174521
4879,0.00539326
4880,0.00539326
4881,0.00539326
4882,0.00539326
4883,0.00539326
4884,0.00539326
4885,0.00539326
4886,0.00539326
4887,0.00539326
4888,0.00539326
4889,0.00539326
4890,1.36371
4891,0.0848162
4892,0.939905
4893,1.26495
4894,0.00861313
4895,0.00861313
4896,1.38006
4897,0.00861313
4898,0.00861313
4899,0.00861313
4900,0.00861313
4901,0.269738
4902,0.0039257
4903,1.13986
4904,1.00288
4905,1.00288
4906,0.329821
4907,0.712385
4908,0.291326
4909,0.471578
4910,0.895458
4911,1.00206
4912,11.29
4913,0.0107531
4914,10.5546
4915,2
4916,0.00616098
4917,10.3487
4918,9.2384
4919,2
4920,0.0143078
4921,1.8749
4922,8.24793
4923,2
4924,2
4925,2
4926,2
4927,2
4928,0.0107531
4929,0.0107531
4930,0.0107531
4931,0.0107531
4932,0.0107531
4933,1.00359
4934,1.00359
4935,0.329821
4936,1.00131
4937,1.05547
4938,1.0009
4939,3.98925
4940,6.70044
4941,0.129021
4942,0.809669
4943,0.471578
4944,2.69906
4945,9.97154
4946,6.70044
4947,1.22411
4948,9.2384
4949,2
4950,0.851512
4951,0.329821
4952,1.17272
4953,0.0107531
4954,0.0107531
4955,1.70127
4956,0.0107531
4957,0.0107531
4958,1.46107
4959,0.0107531
4960,0.0107531
4961,0.0107531
4962,8.65821
4963,6.70044
4964,2
4965,8.65821
4966,2
4967,2
4968,2
4969,2
4970,2
4971,2
4972,1.00359
4973,0.00539326
4974,1.00359
4975,1.17272
4976,0.0107531
4977,1.32409
4978,2.64256
4979,2.16953
4980,0.329821
4981,1.58592
4982,0.00240116
4983,1.84832
4984,1.9387
4985,0.22821
4986,0.549413
4987,1.11751
4988,0.00718356
4989,0.00718356
4990,0.00718356
4991,0.00718356
4992,0.00718356
4993,0.00718356
4994,0.00718356
4995,0.00718356
4996,0.00718356
4997,1.00206
4998,1.0024
4999,1.26495
5000,0.00861313
5001,0.00861313
5002,0.418236
5003,0.851512
5004,0.269738
5005,8.97728
5006,9.45943
5007,9.45943
5008,2
5009,8.65821
5010,8.65821
5011,9.65105
5012,2
5013,2
5014,0.0422282
5015,10.1085
5016,0.0107531
5017,0.0107531
5018,1.17272
5019,2.87229
5020,1.22581
5021,0.0143078
5022,1.00359
5023,1.00359
5024,0.329821
5025,0.329821
5026,0.0107531
5027,0.0107531
5028,0.0107531
5029,0.0107531
5030,0.0107531
5031,1.80787
5032,0.329821
5033,0.0107531
5034,0.0107531
5035,0.00479567
5036,0.418236
5037,0.366908
5038,0.00616098
5039,0.00616098
5040,0.118708
5041,0.418236
5042,2.16953
5043,0.740322
5044,0.877303
5045,1.52427
5046,1.00359
5047,0.0107531
5048,1.41743
5049,0.0143078
5050,1.38006
5051,0.74366
5052,0.00479567
5053,0.895458
5054,1.22581
5055,0.0143078
5056,0.0143078
5057,0.596876
5058,0.0213737
5059,0.0213737
5060,7.67243
5061,10.5546
5062,1.58656
5063,10.1085
5064,0.0107531
5065,2.31907
5066,6.70044
5067,2
5068,10.3487
5069,2
5070,0.0213737
5071,1.80838
5072,0.0213737
5073,2.45747
5074,3.38787
5075,0.0213737
5076,0.0213737
5077,0.0213737
5078,0.0143078
5079,0.00861313
5080,2.32049
5081,0.0213737
5082,2.99641
5083,0.329821
5084,0.74366
5085,0.0143078
5086,0.596876
5087,0.596876
5088,0.596876
5089,2.45747
5090,0.0213737
5091,0.0213737
5092,0.0213737
5093,0.0213737
5094,0.0213737
5095,0.0213737
5096,0.0213737
5097,0.0143078
5098,0.0143078
5099,0.0143078
5100,0.00479567
5101,1.58656
5102,0.0143078
5103,0.0143078
5104,0.0143078
5105,0.0107531
5106,0.0107531
5107,0.0107531
5108,1.32409
5109,0.0107531
5110,2.75342
5111,1.00359
5112,0.0107531
5113,0.0107531
5114,0.0107531
5115,8.65821
5116,8.65821
5117,2
5118,0.0107531
5119,2.52247
5120,8.65821
5121,2
5122,2
5123,8.24793
5124,2
5125,2
5126,2
5127,2
5128,2
5129,2
5130,0.0107531
5131,0.864068
5132,1.58616
5133,2
5134,0.0213737
5135,0.0213737
5136,0.0213737
5137,0.0213737
5138,8.65821
5139,8.97728
5140,2
5141,2
5142,3.31333
5143,7.67243
5144,2
5145,0.0422282
5146,0.269738
5147,2.99284
5148,0.0039257
5149,1.0018
5150,2
5151,0.0143078
5152,0.0143078
5153,0.74366
5154,0.00718356
5155,2.22171
5156,0.0143078
5157,0.0143078
5158,0.0143078
5159,0.0143078
5160,0.74366
5161,0.0143078
5162,0.0143078
5163,0.0143078
5164,0.00359924
5165,1.41624
5166,1.00479
5167,0.0107531
5168,2.45747
5169,0.596876
5170,1.80838
5171,0.0213737
5172,0.0213737
5173,0.0213737
5174,0.0213737
5175,1.58735
5176,0.0213737
5177,0.0213737
5178,0.0213737
5179,0.0143078
5180,0.0143078
5181,0.0143078
5182,0.0143078
5183,1.73792
5184,0.0143078
5185,0.0143078
5186,0.0143078
5187,0.0143078
5188,0.0143078
5189,0.0143078
5190,0.0143078
5191,0.0143078
5192,0.0143078
5193,0.00539326
5194,3.16197
5195,6.70044
5196,2
5197,0.0107531
5198,9.45943
5199,8.97728
5200,2
5201,0.0143078
5202,8.24793
5203,2
5204,2
5205,0.0143078
5206,0.00718356
5207,1.00479
5208,0.0143078
5209,0.00861313
5210,1.8749
5211,0.0143078
5212,0.0143078
5213,0.0143078
5214,0.0143078
5215,0.0143078
5216,8.24793
5217,2
5218,2
5219,2
5220,2
5221,2
5222,0.0422282
5223,10.817
5224,2
5225,8.97728
5226,2
5227,0.0213737
5228,2.69768
5229,0.0213737
5230,0.0213737
5231,0.0213737
5232,1.58735
5233,0.0213737
5234,1.00716
5235,0.0213737
5236,1.58735
5237,0.0213737
5238,1.80838
5239,0.0213737
5240,1.32623
5241,0.0213737
5242,0.0213737
5243,0.0213737
5244,1.32623
5245,1.01421
5246,0.00718356
5247,4.23661
5248,0.0422282
5249,0.0422282
5250,1.01421
5251,0.895458
5252,1.0024
5253,3.57541
5254,0.0422282
5255,0.0422282
5256,0.0422282
5257,0.0422282
5258,0.0422282
5259,0.596876
5260,1.01421
5261,0.0422282
5262,0.0422282
5263,0.0422282
5264,0.0422282
5265,0.0422282
5266,1.01421
5267,10.4553
5268,0.00539326
5269,0.00539326
5270,0.00539326
5271,3.69052
5272,6.70044
5273,2
5274,7.67243
5275,2
5276,2
5277,2
5278,1.0024
5279,0.00718356
5280,0.0043173
5281,1.52427
5282,2
5283,0.596876
5284,0.0213737
5285,0.0213737
5286,2
5287,1.80838
5288,0.0213737
5289,0.462866
5290,1.26495
5291,1.22411
5292,1.58735
5293,1.80838
5294,0.0213737
5295,0.0213737
5296,1.32623
5297,0.0213737
5298,0.0213737
5299,0.0213737
5300,0.0213737
5301,0.0213737
5302,0.0213737
5303,0.0039257
5304,2.58257
5305,0.0213737
5306,0.0213737
5307,0.0213737
5308,0.0213737
5309,0.0143078
5310,0.664797
5311,2.11511
5312,1.22581
5313,0.0143078
5314,0.0143078
5315,0.0143078
5316,0.0143078
5317,0.0143078
5318,0.0143078
5319,0.0143078
5320,0.74366
5321,2.26255
5322,0.00861313
5323,0.74366
5324,0.0143078
5325,0.0143078
5326,0.74366
5327,0.0143078
5328,0.0107531
5329,1.92615
5330,2
5331,0.329821
5332,0.00479567
5333,0.00479567
5334,2.16953
5335,0.0107531
5336,0.0107531
5337,0.590946
5338,0.329821
5339,0.0107531
5340,0.590946
5341,0.00479567
5342,1.70127
5343,0.0107531
5344,0.0107531
5345,0.0107531
5346,1.58616
5347,1.80787
5348,0.919326
5349,2.08725
5350,0.00479567
5351,0.00254219
5352,2.16953
5353,0.0039257
5354,0.00359924
5355,1.38006
5356,0.329821
5357,0.0107531
5358,0.0107531
5359,0.0107531
5360,1.32409
5361,0.0107531
5362,0.0107531
5363,0.0107531
5364,0.00861313
5365,0.00861313
5366,0.00861313
5367,0.329821
5368,0.00861313
5369,0.00861313
5370,0.590946
5371,0.0107531
5372,0.329821
5373,0.811973
5374,0.00718356
5375,0.740322
5376,2.32121
5377,0.0107531
5378,0.0107531
5379,0.0107531
5380,8.65821
5381,2
5382,6.70044
5383,7.67243
5384,0.0213737
5385,1.08905
5386,10.2336
5387,10.2336
5388,8.24793
5389,10.8948
5390,2
5391,0.00861313
5392,0.00861313
5393,0.00861313
5394,0.00861313
5395,0.00861313
5396,0.419831
5397,1.92615
5398,0.00861313
5399,0.00861313
5400,1.67879
5401,9.82018
5402,9.45943
5403,2
5404,1.01421
5405,0.0422282
5406,11.1059
5407,6.70044
5408,9.2384
5409,2
5410,9.45943
5411,2
5412,0.0107531
5413,0.811973
5414,0.0107531
5415,0.197781
5416,2.73505
5417,1.22581
5418,0.00718356
5419,1.22581
5420,0.74366
5421,0.0143078
5422,0.0143078
5423,0.0143078
5424,0.0107531
5425,1.17272
5426,0.00861313
5427,0.329821
5428,0.586963
5429,1.58616
5430,0.0107531
5431,0.424592
5432,0.424592
5433,0.0143078
5434,0.0143078
5435,1.29053
5436,0.504689
5437,0.70307
5438,0.849757
5439,1.44155
5440,0.877303
5441,2
5442,2.41384
5443,0.598542
5444,1.24445
5445,0.808282
5446,1.82614
5447,0.767483
5448,0.90893
5449,1.29628
5450,1.90713
5451,0.490765
5452,2.32097
5453,2.45747
5454,0.596876
5455,0.0213737
5456,8.24793
5457,2
5458,2
5459,2
5460,2
5461,2
5462,2
5463,10.1085
5464,8.65821
5465,2
5466,2
5467,0.0143078
5468,0.0143078
5469,0.596876
5470,0.0213737
5471,0.0213737
5472,1.80838
5473,7.67243
5474,2
5475,2
5476,2
5477,2
5478,2
5479,2
5480,6.70044
5481,2
5482,2
5483,10.1085
5484,0.0213737
5485,1.32623
5486,0.0213737
5487,0.0213737
5488,0.0213737
5489,0.0213737
5490,0.0213737
5491,0.0213737
5492,1.32623
5493,0.0213737
5494,0.0213737
5495,0.0213737
5496,1.58735
5497,0.0213737
5498,0.0213737
5499,0.0107531
5500,1.00716
5501,3.45486
5502,0.0213737
5503,0.0213737
5504,2.69768
5505,0.596876
5506,0.0143078
5507,0.0143078
5508,1.38006
5509,0.00861313
5510,0.74366
5511,0.0143078
5512,0.0143078
5513,0.0143078
5514,0.0143078
5515,0.0107531
5516,0.0107531
5517,0.0107531
5518,0.00861313
5519,1.00288
5520,0.00861313
5521,0.00861313
5522,0.329821
5523,0.0107531
5524,0.0107531
5525,0.00861313
5526,0.00861313
5527,0.00861313
5528,0.00861313
5529,0.740322
5530,0.00539326
5531,0.471578
5532,0.00332291
5533,0.471578
5534,1.41624
5535,0.00718356
5536,1.11751
5537,0.00718356
5538,0.00718356
5539,0.0039257
5540,0.877303
5541,0.00718356
5542,9.2384
5543,2
5544,1.67879
5545,10.1085
5546,0.00616098
5547,9.45943
5548,1.00131
5549,1.13986
5550,1.17272
5551,9.97154
5552,2
5553,2
5554,2
5555,2
5556,9.2384
5557,2
5558,2
5559,2
5560,2
5561,2
5562,6.70044
5563,2
5564,6.70044
5565,2
5566,2
5567,2
5568,0.22821
5569,0.655254
5570,1.00206
5571,0.832075
5572,0.739206
5573,0.325885
5574,0.109922
5575,0.102348
5576,1.07943
5577,9.82018
5578,2
5579,2
5580,2
5581,2
5582,2
5583,2
5584,9.82018
5585,2
5586,8.97728
5587,8.65821
5588,0.00718356
5589,1.18542
5590,0.545367
5591,1.17086
5592,3.57541
5593,9.45943
5594,2
5595,8.97728
5596,0.00718356
5597,10.3487
5598,2
5599,2
5600,2
5601,9.2384
5602,2
5603,0.0043173
5604,0.0039257
5605,0.0039257
5606,0.0039257
5607,0.0039257
5608,0.00270083
5609,0.54286
5610,0.0039257
5611,0.0039257
5612,0.0039257
5613,0.0039257
5614,0.0039257
5615,0.0039257
5616,0.0039257
5617,0.0039257
5618,0.0039257
5619,0.141298
5620,0.141298
5621,0.0043173
5622,0.0043173
5623,0.0043173
5624,0.0043173
5625,0.0043173
5626,0.0043173
5627,9.97154
5628,2
5629,2
5630,2
5631,6.70044
5632,2
5633,0.366908
5634,9.45943
5635,0.0039257
5636,10.1085
